run_id,tool_type,material_family,cooling,carbon_pct,cutting_speed_m_per_min,feed_mm_per_rev,depth_of_cut_mm,cutting_distance_m,wear_vb_um
W0020,carbide_B,cast_iron,mist,0.396,233.819,0.1523,0.544,2900.0,143.366
W0020,carbide_B,cast_iron,mist,0.396,233.819,0.1523,0.544,3000.0,147.185
W0020,carbide_B,cast_iron,mist,0.396,233.819,0.1523,0.544,3100.0,142.201
W0020,carbide_B,cast_iron,mist,0.396,233.819,0.1523,0.544,3200.0,157.577
W0020,carbide_B,cast_iron,mist,0.396,233.819,0.1523,0.544,3300.0,154.312
W0020,carbide_B,cast_iron,mist,0.396,233.819,0.1523,0.544,3400.0,160.049
W0020,carbide_B,cast_iron,mist,0.396,233.819,0.1523,0.544,3500.0,161.349
W0020,carbide_B,cast_iron,mist,0.396,233.819,0.1523,0.544,3600.0,179.473
W0020,carbide_B,cast_iron,mist,0.396,233.819,0.1523,0.544,3700.0,175.183
W0020,carbide_B,cast_iron,mist,0.396,233.819,0.1523,0.544,3800.0,192.227
W0020,carbide_B,cast_iron,mist,0.396,233.819,0.1523,0.544,3900.0,195.674
W0020,carbide_B,cast_iron,mist,0.396,233.819,0.1523,0.544,4000.0,198.678
W0020,carbide_B,cast_iron,mist,0.396,233.819,0.1523,0.544,4100.0,190.008
W0020,carbide_B,cast_iron,mist,0.396,233.819,0.1523,0.544,4200.0,222.371
W0020,carbide_B,cast_iron,mist,0.396,233.819,0.1523,0.544,4300.0,200.301
W0020,carbide_B,cast_iron,mist,0.396,233.819,0.1523,0.544,4400.0,217.531
W0020,carbide_B,cast_iron,mist,0.396,233.819,0.1523,0.544,4500.0,211.638
W0020,carbide_B,cast_iron,mist,0.396,233.819,0.1523,0.544,4600.0,232.727
W0020,carbide_B,cast_iron,mist,0.396,233.819,0.1523,0.544,4700.0,241.504
W0020,carbide_B,cast_iron,mist,0.396,233.819,0.1523,0.544,4800.0,257.67
W0020,carbide_B,cast_iron,mist,0.396,233.819,0.1523,0.544,4900.0,271.018
W0020,carbide_B,cast_iron,mist,0.396,233.819,0.1523,0.544,5000.0,275.421
W0020,carbide_B,cast_iron,mist,0.396,233.819,0.1523,0.544,5100.0,271.808
W0020,carbide_B,cast_iron,mist,0.396,233.819,0.1523,0.544,5200.0,267.068
W0020,carbide_B,cast_iron,mist,0.396,233.819,0.1523,0.544,5300.0,275.296
W0020,carbide_B,cast_iron,mist,0.396,233.819,0.1523,0.544,5400.0,281.124
W0020,carbide_B,cast_iron,mist,0.396,233.819,0.1523,0.544,5500.0,300.077
W0020,carbide_B,cast_iron,mist,0.396,233.819,0.1523,0.544,5600.0,277.232
W0020,carbide_B,cast_iron,mist,0.396,233.819,0.1523,0.544,5700.0,304.155
W0020,carbide_B,cast_iron,mist,0.396,233.819,0.1523,0.544,5800.0,315.017
W0020,carbide_B,cast_iron,mist,0.396,233.819,0.1523,0.544,5900.0,327.241
W0020,carbide_B,cast_iron,mist,0.396,233.819,0.1523,0.544,6000.0,334.587
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,0.0,3.504
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,100.0,8.523
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,200.0,21.046
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,300.0,19.011
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,400.0,22.297
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,500.0,35.511
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,600.0,27.188
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,700.0,30.198
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,800.0,26.119
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,900.0,38.966
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,1000.0,49.875
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,1100.0,57.243
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,1200.0,47.844
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,1300.0,56.466
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,1400.0,48.716
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,1500.0,60.709
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,1600.0,66.438
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,1700.0,58.052
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,1800.0,73.345
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,1900.0,71.994
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,2000.0,83.528
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,2100.0,79.971
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,2200.0,86.352
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,2300.0,82.68
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,2400.0,100.93
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,2500.0,94.813
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,2600.0,92.769
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,2700.0,112.624
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,2800.0,104.333
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,2900.0,121.058
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,3000.0,112.137
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,3100.0,132.087
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,3200.0,124.879
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,3300.0,150.513
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,3400.0,136.301
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,3500.0,123.196
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,3600.0,146.712
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,3700.0,119.661
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,3800.0,147.456
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,3900.0,172.708
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,4000.0,178.61
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,4100.0,182.211
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,4200.0,171.127
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,4300.0,186.248
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,4400.0,180.941
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,4500.0,193.095
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,4600.0,173.858
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,4700.0,199.507
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,4800.0,200.054
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,4900.0,182.41
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,5000.0,210.28
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,5100.0,197.464
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,5200.0,221.66
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,5300.0,223.858
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,5400.0,231.762
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,5500.0,203.52
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,5600.0,255.209
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,5700.0,249.342
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,5800.0,238.465
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,5900.0,262.028
W0021,ceramic_D,low_carbon_steel,flood,0.4542,125.85,0.1534,1.9515,6000.0,309.055
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,0.0,18.148
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,100.0,14.898
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,200.0,19.255
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,300.0,22.201
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,400.0,28.305
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,500.0,30.597
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,600.0,33.456
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,700.0,34.48
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,800.0,37.701
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,900.0,36.923
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,1000.0,50.546
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,1100.0,43.861
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,1200.0,50.645
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,1300.0,55.649
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,1400.0,46.251
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,1500.0,63.345
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,1600.0,75.261
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,1700.0,77.075
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,1800.0,75.842
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,1900.0,64.237
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,2000.0,74.963
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,2100.0,69.653
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,2200.0,87.027
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,2300.0,93.7
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,2400.0,92.957
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,2500.0,98.496
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,2600.0,96.616
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,2700.0,97.684
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,2800.0,118.337
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,2900.0,109.613
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,3000.0,101.843
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,3100.0,123.817
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,3200.0,142.654
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,3300.0,139.076
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,3400.0,139.474
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,3500.0,124.216
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,3600.0,130.358
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,3700.0,144.59
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,3800.0,154.431
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,3900.0,142.465
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,4000.0,158.254
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,4100.0,168.095
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,4200.0,149.624
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,4300.0,168.838
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,4400.0,180.79
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,4500.0,191.391
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,4600.0,164.734
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,4700.0,178.665
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,4800.0,176.93
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,4900.0,186.117
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,5000.0,169.69
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,5100.0,208.657
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,5200.0,204.507
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,5300.0,211.602
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,5400.0,197.926
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,5500.0,196.597
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,5600.0,221.819
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,5700.0,235.709
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,5800.0,260.609
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,5900.0,223.019
W0022,coated_C,alloy_steel,flood,0.1383,205.418,0.102,1.495,6000.0,223.328
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,0.0,5.676
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,100.0,6.872
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,200.0,12.932
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,300.0,17.181
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,400.0,20.77
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,500.0,23.924
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,600.0,27.289
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,700.0,23.696
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,800.0,40.875
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,900.0,37.632
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,1000.0,33.125
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,1100.0,38.342
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,1200.0,44.774
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,1300.0,57.881
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,1400.0,46.537
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,1500.0,59.539
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,1600.0,55.541
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,1700.0,69.071
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,1800.0,60.532
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,1900.0,68.811
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,2000.0,66.368
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,2100.0,78.206
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,2200.0,69.547
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,2300.0,72.395
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,2400.0,71.944
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,2500.0,99.931
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,2600.0,100.745
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,2700.0,104.549
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,2800.0,116.138
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,2900.0,131.308
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,3000.0,114.739
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,3100.0,94.195
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,3200.0,106.634
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,3300.0,104.219
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,3400.0,129.59
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,3500.0,149.408
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,3600.0,123.809
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,3700.0,129.334
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,3800.0,145.282
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,3900.0,140.845
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,4000.0,174.343
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,4100.0,170.856
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,4200.0,166.216
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,4300.0,179.022
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,4400.0,169.192
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,4500.0,185.743
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,4600.0,201.9
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,4700.0,164.76
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,4800.0,189.29
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,4900.0,186.167
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,5000.0,215.057
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,5100.0,211.606
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,5200.0,215.558
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,5300.0,221.238
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,5400.0,230.293
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,5500.0,209.275
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,5600.0,210.985
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,5700.0,222.33
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,5800.0,256.512
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,5900.0,230.513
W0023,carbide_A,low_carbon_steel,mist,0.3148,129.273,0.3206,0.4243,6000.0,252.877
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,0.0,5.503
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,100.0,7.772
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,200.0,18.44
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,300.0,19.599
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,400.0,19.91
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,500.0,20.201
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,600.0,25.104
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,700.0,26.837
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,800.0,36.198
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,900.0,20.473
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,1000.0,33.903
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,1100.0,45.311
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,1200.0,35.4
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,1300.0,53.773
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,1400.0,52.985
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,1500.0,41.274
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,1600.0,50.987
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,1700.0,48.116
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,1800.0,65.122
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,1900.0,52.196
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,2000.0,61.073
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,2100.0,50.139
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,2200.0,61.458
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,2300.0,64.43
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,2400.0,79.732
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,2500.0,83.724
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,2600.0,74.364
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,2700.0,83.824
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,2800.0,85.111
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,2900.0,90.025
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,3000.0,91.526
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,3100.0,96.185
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,3200.0,98.582
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,3300.0,118.971
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,3400.0,116.85
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,3500.0,97.711
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,3600.0,106.486
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,3700.0,113.718
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,3800.0,123.84
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,3900.0,129.186
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,4000.0,153.245
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,4100.0,121.145
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,4200.0,144.802
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,4300.0,137.672
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,4400.0,141.384
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,4500.0,161.546
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,4600.0,161.668
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,4700.0,167.342
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,4800.0,152.212
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,4900.0,158.598
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,5000.0,191.931
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,5100.0,172.603
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,5200.0,172.654
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,5300.0,185.911
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,5400.0,199.457
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,5500.0,178.026
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,5600.0,213.429
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,5700.0,211.18
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,5800.0,186.373
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,5900.0,227.509
W0024,carbide_A,cast_iron,flood,0.4183,92.716,0.1832,1.8331,6000.0,206.068
W0025,carbide_A,alloy_steel,flood,0.2965,166.341,0.32,0.9331,0.0,8.92
W0025,carbide_A,alloy_steel,flood,0.2965,166.341,0.32,0.9331,100.0,18.756
W0025,carbide_A,alloy_steel,flood,0.2965,166.341,0.32,0.9331,200.0,22.839
W0025,carbide_A,alloy_steel,flood,0.2965,166.341,0.32,0.9331,300.0,36.261
W0025,carbide_A,alloy_steel,flood,0.2965,166.341,0.32,0.9331,400.0,34.726
W0025,carbide_A,alloy_steel,flood,0.2965,166.341,0.32,0.9331,500.0,41.422
W0025,carbide_A,alloy_steel,flood,0.2965,166.341,0.32,0.9331,600.0,41.663
W0025,carbide_A,alloy_steel,flood,0.2965,166.341,0.32,0.9331,700.0,55.698
W0025,carbide_A,alloy_steel,flood,0.2965,166.341,0.32,0.9331,800.0,61.701
W0025,carbide_A,alloy_steel,flood,0.2965,166.341,0.32,0.9331,900.0,73.697
W0025,carbide_A,alloy_steel,flood,0.2965,166.341,0.32,0.9331,1000.0,83.223
W0025,carbide_A,alloy_steel,flood,0.2965,166.341,0.32,0.9331,1100.0,91.579
W0025,carbide_A,alloy_steel,flood,0.2965,166.341,0.32,0.9331,1200.0,96.032
W0025,carbide_A,alloy_steel,flood,0.2965,166.341,0.32,0.9331,1300.0,102.114
W0025,carbide_A,alloy_steel,flood,0.2965,166.341,0.32,0.9331,1400.0,109.944
W0025,carbide_A,alloy_steel,flood,0.2965,166.341,0.32,0.9331,1500.0,108.986
