cell_id,cell_type,ambient_temp_c,charge_rate_c,discharge_rate_c,depth_of_discharge,cycle_index,capacity_ah,capacity_percent
B021,LFP_graphite,33.95,1.788,2.802,0.641,70,1.9314,91.471
B021,LFP_graphite,33.95,1.788,2.802,0.641,80,1.8792,89.001
B021,LFP_graphite,33.95,1.788,2.802,0.641,90,1.8503,87.631
B021,LFP_graphite,33.95,1.788,2.802,0.641,100,1.8061,85.538
B021,LFP_graphite,33.95,1.788,2.802,0.641,110,1.756,83.164
B021,LFP_graphite,33.95,1.788,2.802,0.641,120,1.7071,80.849
B021,LFP_graphite,33.95,1.788,2.802,0.641,130,1.644,77.86
B021,LFP_graphite,33.95,1.788,2.802,0.641,140,1.6156,76.514
B021,LFP_graphite,33.95,1.788,2.802,0.641,150,1.5539,73.592
B021,LFP_graphite,33.95,1.788,2.802,0.641,160,1.5129,71.652
B021,LFP_graphite,33.95,1.788,2.802,0.641,170,1.4475,68.553
B021,LFP_graphite,33.95,1.788,2.802,0.641,180,1.4125,66.896
B021,LFP_graphite,33.95,1.788,2.802,0.641,190,1.3513,63.998
B021,LFP_graphite,33.95,1.788,2.802,0.641,200,1.2879,60.994
B021,LFP_graphite,33.95,1.788,2.802,0.641,210,1.2334,58.416
B021,LFP_graphite,33.95,1.788,2.802,0.641,220,1.1881,56.266
B021,LFP_graphite,33.95,1.788,2.802,0.641,230,1.1317,53.598
B021,LFP_graphite,33.95,1.788,2.802,0.641,240,1.0689,50.621
B021,LFP_graphite,33.95,1.788,2.802,0.641,250,0.9972,47.229
B021,LFP_graphite,33.95,1.788,2.802,0.641,260,0.9403,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,270,0.877,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,280,0.8146,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,290,0.7572,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,300,0.6806,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,310,0.6308,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,320,0.5513,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,330,0.48,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,340,0.4317,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,350,0.3602,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,360,0.2893,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,370,0.1988,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,380,0.1334,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,390,0.0619,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,400,-0.0055,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,410,-0.0849,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,420,-0.152,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,430,-0.241,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,440,-0.3113,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,450,-0.3827,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,460,-0.4467,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,470,-0.5311,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,480,-0.6187,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,490,-0.7091,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,500,-0.7765,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,510,-0.8517,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,520,-0.9245,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,530,-1.0218,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,540,-1.0864,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,550,-1.1846,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,560,-1.2507,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,570,-1.3277,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,580,-1.4099,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,590,-1.5124,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,600,-1.5989,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,610,-1.6831,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,620,-1.7679,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,630,-1.8616,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,640,-1.941,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,650,-2.0181,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,660,-2.1156,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,670,-2.2014,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,680,-2.2952,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,690,-2.3748,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,700,-2.4768,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,710,-2.557,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,720,-2.6409,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,730,-2.7408,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,740,-2.8415,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,750,-2.9272,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,760,-3.0251,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,770,-3.1328,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,780,-3.2221,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,790,-3.3042,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,800,-3.3982,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,810,-3.5051,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,820,-3.5885,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,830,-3.6863,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,840,-3.7851,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,850,-3.8773,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,860,-3.9826,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,870,-4.0733,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,880,-4.1815,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,890,-4.2808,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,900,-4.3848,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,910,-4.4737,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,920,-4.5681,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,930,-4.6531,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,940,-4.7675,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,950,-4.876,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,960,-4.9806,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,970,-5.0896,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,980,-5.1781,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,990,-5.2958,45.0
B021,LFP_graphite,33.95,1.788,2.802,0.641,1000,-5.391,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,0,1.9898,100.328
B022,NCA_graphite,12.22,1.842,1.599,0.97,10,1.9862,100.145
B022,NCA_graphite,12.22,1.842,1.599,0.97,20,1.9635,98.999
B022,NCA_graphite,12.22,1.842,1.599,0.97,30,1.9434,97.985
B022,NCA_graphite,12.22,1.842,1.599,0.97,40,1.9193,96.774
B022,NCA_graphite,12.22,1.842,1.599,0.97,50,1.8973,95.664
B022,NCA_graphite,12.22,1.842,1.599,0.97,60,1.877,94.639
B022,NCA_graphite,12.22,1.842,1.599,0.97,70,1.831,92.322
B022,NCA_graphite,12.22,1.842,1.599,0.97,80,1.7994,90.725
B022,NCA_graphite,12.22,1.842,1.599,0.97,90,1.7651,88.996
B022,NCA_graphite,12.22,1.842,1.599,0.97,100,1.7312,87.286
B022,NCA_graphite,12.22,1.842,1.599,0.97,110,1.692,85.31
B022,NCA_graphite,12.22,1.842,1.599,0.97,120,1.6322,82.298
B022,NCA_graphite,12.22,1.842,1.599,0.97,130,1.5983,80.587
B022,NCA_graphite,12.22,1.842,1.599,0.97,140,1.5604,78.677
B022,NCA_graphite,12.22,1.842,1.599,0.97,150,1.4993,75.595
B022,NCA_graphite,12.22,1.842,1.599,0.97,160,1.4431,72.763
B022,NCA_graphite,12.22,1.842,1.599,0.97,170,1.3989,70.533
B022,NCA_graphite,12.22,1.842,1.599,0.97,180,1.354,68.268
B022,NCA_graphite,12.22,1.842,1.599,0.97,190,1.289,64.99
B022,NCA_graphite,12.22,1.842,1.599,0.97,200,1.2281,61.924
B022,NCA_graphite,12.22,1.842,1.599,0.97,210,1.1929,60.146
B022,NCA_graphite,12.22,1.842,1.599,0.97,220,1.1246,56.701
B022,NCA_graphite,12.22,1.842,1.599,0.97,230,1.0649,53.693
B022,NCA_graphite,12.22,1.842,1.599,0.97,240,0.9929,50.064
B022,NCA_graphite,12.22,1.842,1.599,0.97,250,0.9404,47.417
B022,NCA_graphite,12.22,1.842,1.599,0.97,260,0.8758,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,270,0.8044,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,280,0.7366,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,290,0.6578,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,300,0.5888,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,310,0.518,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,320,0.4406,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,330,0.3805,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,340,0.2958,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,350,0.2155,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,360,0.1471,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,370,0.0757,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,380,-0.0117,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,390,-0.0934,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,400,-0.1796,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,410,-0.2577,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,420,-0.3396,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,430,-0.4324,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,440,-0.4948,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,450,-0.5983,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,460,-0.6906,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,470,-0.789,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,480,-0.873,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,490,-0.9624,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,500,-1.0516,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,510,-1.1517,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,520,-1.2466,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,530,-1.3231,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,540,-1.4436,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,550,-1.5305,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,560,-1.6247,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,570,-1.7245,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,580,-1.8258,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,590,-1.9334,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,600,-2.0284,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,610,-2.1242,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,620,-2.2405,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,630,-2.3511,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,640,-2.4666,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,650,-2.5497,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,660,-2.6662,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,670,-2.7804,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,680,-2.867,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,690,-2.998,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,700,-3.1103,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,710,-3.221,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,720,-3.3393,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,730,-3.436,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,740,-3.5641,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,750,-3.6711,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,760,-3.7973,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,770,-3.8901,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,780,-4.0248,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,790,-4.1421,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,800,-4.2387,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,810,-4.3874,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,820,-4.499,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,830,-4.6286,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,840,-4.7471,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,850,-4.8729,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,860,-4.9956,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,870,-5.1308,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,880,-5.2512,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,890,-5.3764,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,900,-5.5043,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,910,-5.6365,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,920,-5.7581,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,930,-5.8978,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,940,-6.0274,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,950,-6.154,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,960,-6.2741,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,970,-6.4159,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,980,-6.5423,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,990,-6.6828,45.0
B022,NCA_graphite,12.22,1.842,1.599,0.97,1000,-6.8283,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,0,2.0336,100.168
B023,NMC_graphite,25.82,1.448,1.433,0.998,10,2.017,99.352
B023,NMC_graphite,25.82,1.448,1.433,0.998,20,1.987,97.873
B023,NMC_graphite,25.82,1.448,1.433,0.998,30,1.9705,97.058
B023,NMC_graphite,25.82,1.448,1.433,0.998,40,1.9254,94.839
B023,NMC_graphite,25.82,1.448,1.433,0.998,50,1.8757,92.388
B023,NMC_graphite,25.82,1.448,1.433,0.998,60,1.8463,90.94
B023,NMC_graphite,25.82,1.448,1.433,0.998,70,1.7886,88.098
B023,NMC_graphite,25.82,1.448,1.433,0.998,80,1.733,85.361
B023,NMC_graphite,25.82,1.448,1.433,0.998,90,1.6802,82.762
B023,NMC_graphite,25.82,1.448,1.433,0.998,100,1.6226,79.925
B023,NMC_graphite,25.82,1.448,1.433,0.998,110,1.5568,76.682
B023,NMC_graphite,25.82,1.448,1.433,0.998,120,1.4987,73.819
B023,NMC_graphite,25.82,1.448,1.433,0.998,130,1.4203,69.959
B023,NMC_graphite,25.82,1.448,1.433,0.998,140,1.3634,67.155
B023,NMC_graphite,25.82,1.448,1.433,0.998,150,1.3008,64.073
B023,NMC_graphite,25.82,1.448,1.433,0.998,160,1.2339,60.779
B023,NMC_graphite,25.82,1.448,1.433,0.998,170,1.1654,57.402
B023,NMC_graphite,25.82,1.448,1.433,0.998,180,1.0813,53.263
B023,NMC_graphite,25.82,1.448,1.433,0.998,190,1.0056,49.533
B023,NMC_graphite,25.82,1.448,1.433,0.998,200,0.9387,46.239
B023,NMC_graphite,25.82,1.448,1.433,0.998,210,0.8343,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,220,0.7756,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,230,0.6674,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,240,0.5988,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,250,0.5091,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,260,0.4064,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,270,0.3453,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,280,0.2504,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,290,0.1703,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,300,0.0634,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,310,-0.0215,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,320,-0.11,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,330,-0.228,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,340,-0.3163,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,350,-0.3993,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,360,-0.5067,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,370,-0.6042,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,380,-0.7202,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,390,-0.8233,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,400,-0.9435,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,410,-1.0338,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,420,-1.1509,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,430,-1.2488,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,440,-1.3431,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,450,-1.476,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,460,-1.5637,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,470,-1.6775,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,480,-1.8091,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,490,-1.9108,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,500,-2.0277,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,510,-2.1546,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,520,-2.2514,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,530,-2.384,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,540,-2.5114,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,550,-2.6275,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,560,-2.7441,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,570,-2.8599,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,580,-3.0097,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,590,-3.1149,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,600,-3.2425,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,610,-3.3662,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,620,-3.4916,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,630,-3.6342,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,640,-3.7439,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,650,-3.8792,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,660,-4.0155,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,670,-4.1436,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,680,-4.2634,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,690,-4.4184,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,700,-4.5248,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,710,-4.6708,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,720,-4.8218,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,730,-4.9524,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,740,-5.0678,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,750,-5.2211,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,760,-5.3531,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,770,-5.4954,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,780,-5.6384,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,790,-5.776,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,800,-5.9229,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,810,-6.0618,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,820,-6.2085,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,830,-6.3518,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,840,-6.4959,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,850,-6.6301,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,860,-6.7907,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,870,-6.92,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,880,-7.0819,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,890,-7.2193,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,900,-7.3885,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,910,-7.5191,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,920,-7.6681,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,930,-7.8224,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,940,-7.975,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,950,-8.1261,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,960,-8.2787,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,970,-8.4248,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,980,-8.5923,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,990,-8.7437,45.0
B023,NMC_graphite,25.82,1.448,1.433,0.998,1000,-8.9004,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,0,2.1071,99.871
B024,LFP_graphite,35.5,2.222,2.182,0.584,10,2.0993,99.502
B024,LFP_graphite,35.5,2.222,2.182,0.584,20,2.07,98.11
B024,LFP_graphite,35.5,2.222,2.182,0.584,30,2.0232,95.893
B024,LFP_graphite,35.5,2.222,2.182,0.584,40,1.9745,93.584
B024,LFP_graphite,35.5,2.222,2.182,0.584,50,1.9341,91.668
B024,LFP_graphite,35.5,2.222,2.182,0.584,60,1.8877,89.47
B024,LFP_graphite,35.5,2.222,2.182,0.584,70,1.8339,86.92
B024,LFP_graphite,35.5,2.222,2.182,0.584,80,1.7792,84.329
B024,LFP_graphite,35.5,2.222,2.182,0.584,90,1.7094,81.018
B024,LFP_graphite,35.5,2.222,2.182,0.584,100,1.6361,77.547
B024,LFP_graphite,35.5,2.222,2.182,0.584,110,1.5655,74.198
B024,LFP_graphite,35.5,2.222,2.182,0.584,120,1.5065,71.404
B024,LFP_graphite,35.5,2.222,2.182,0.584,130,1.4243,67.506
B024,LFP_graphite,35.5,2.222,2.182,0.584,140,1.3502,63.997
B024,LFP_graphite,35.5,2.222,2.182,0.584,150,1.2676,60.081
B024,LFP_graphite,35.5,2.222,2.182,0.584,160,1.1818,56.012
B024,LFP_graphite,35.5,2.222,2.182,0.584,170,1.0828,51.322
B024,LFP_graphite,35.5,2.222,2.182,0.584,180,0.9932,47.075
B024,LFP_graphite,35.5,2.222,2.182,0.584,190,0.8931,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,200,0.8091,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,210,0.7046,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,220,0.6135,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,230,0.4979,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,240,0.4147,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,250,0.2938,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,260,0.1848,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,270,0.0796,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,280,-0.0475,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,290,-0.1423,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,300,-0.251,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,310,-0.3716,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,320,-0.4982,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,330,-0.6179,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,340,-0.7386,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,350,-0.8731,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,360,-0.9947,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,370,-1.1258,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,380,-1.2485,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,390,-1.3673,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,400,-1.5044,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,410,-1.6398,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,420,-1.8055,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,430,-1.9106,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,440,-2.0571,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,450,-2.1906,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,460,-2.3517,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,470,-2.4681,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,480,-2.6262,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,490,-2.765,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,500,-2.9204,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,510,-3.0533,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,520,-3.2056,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,530,-3.3738,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,540,-3.5136,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,550,-3.6634,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,560,-3.8207,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,570,-3.981,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,580,-4.1524,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,590,-4.3006,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,600,-4.4608,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,610,-4.6045,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,620,-4.7816,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,630,-4.9433,45.0
B024,LFP_graphite,35.5,2.222,2.182,0.584,640,-5.1144,45.0
