alloy_family,carbon_pct,chromium_pct,nickel_pct,austenitize_temp_c,tempering_temp_c,hold_time_h,cooling_rate_c_per_s,hardness_hv,charpy_j
low_alloy_steel,0.7075,0.809,0.8023,865.1,530.22,0.884,1.0136,238.47,116.936
martensitic_stainless,0.6949,2.3553,0.4708,829.66,192.45,2.787,0.2333,501.053,61.828
spring_steel,0.2168,1.4237,2.305,874.0,220.94,3.988,85.5866,417.032,79.748
bearing_steel,0.775,1.41,1.3242,968.26,317.35,0.331,1.3167,443.202,88.995
low_alloy_steel,0.2715,0.4151,0.1225,769.75,170.0,3.775,19.2348,298.994,83.963
spring_steel,0.9224,1.1679,1.9066,940.75,633.81,0.946,0.6586,292.237,129.468
spring_steel,0.3208,1.1707,2.3066,761.0,369.28,2.758,20.9111,303.607,117.918
martensitic_stainless,0.4862,3.5202,2.2817,863.62,182.77,3.218,0.3804,539.597,79.247
bearing_steel,0.7771,1.678,2.3283,896.43,263.49,3.724,0.2384,442.384,80.264
spring_steel,0.9243,1.0175,0.8356,796.66,437.94,0.705,19.1613,404.881,97.885
spring_steel,0.3799,0.3482,1.6876,767.28,607.56,2.654,147.2049,256.243,132.078
martensitic_stainless,0.8395,2.6322,0.7414,872.26,477.83,2.916,0.8417,436.494,83.236
spring_steel,0.3274,1.3123,1.4608,850.18,192.52,0.441,0.1995,320.067,104.333
spring_steel,0.6042,0.2891,0.8502,974.15,192.83,1.129,1.4649,417.849,78.936
bearing_steel,0.9076,1.0299,2.0996,957.66,491.81,1.394,0.1457,385.215,112.777
bearing_steel,0.2793,0.1548,2.2267,865.13,297.77,3.217,1.6535,336.399,99.117
martensitic_stainless,0.2519,3.9539,0.2892,977.83,644.66,3.414,3.4302,332.799,127.834
bearing_steel,0.4512,1.536,1.3909,785.37,219.22,0.475,0.1943,311.38,81.79
low_alloy_steel,0.2529,1.1479,1.5338,889.04,363.16,1.87,0.2008,239.703,124.422
martensitic_stainless,0.4965,2.5987,1.2808,929.33,283.42,2.887,84.4813,582.665,57.31
spring_steel,0.866,1.0808,2.0148,770.42,488.92,0.846,1.3896,326.421,93.838
martensitic_stainless,0.323,3.2073,0.2705,977.96,606.33,2.86,19.9775,378.223,102.342
spring_steel,0.6071,1.3496,1.403,885.5,244.32,0.575,1.3245,397.025,97.155
martensitic_stainless,0.5831,2.2745,1.4244,957.67,564.64,3.545,0.4431,409.721,105.677
low_alloy_steel,0.2861,0.461,1.9034,957.51,448.77,2.247,2.0578,213.509,121.462
martensitic_stainless,0.5158,3.4043,1.3611,835.76,267.39,0.535,4.7851,484.898,84.752
low_alloy_steel,0.4675,1.0451,1.9753,880.51,406.14,2.393,1.8386,237.219,122.727
bearing_steel,0.6437,1.2223,2.4223,818.82,483.9,0.623,1.211,317.819,101.122
spring_steel,0.2415,0.972,1.2263,811.58,365.71,2.955,0.1068,208.791,121.855
low_alloy_steel,0.6662,0.3798,2.4665,926.76,305.35,3.364,3.5861,351.874,98.961
low_alloy_steel,0.7719,1.4619,1.7436,922.26,396.43,0.621,26.6768,428.686,89.819
martensitic_stainless,0.2095,3.243,0.7249,958.54,485.0,1.67,8.7456,366.217,96.01
spring_steel,1.0105,1.4717,0.4099,950.98,567.25,1.108,21.5123,410.714,91.051
low_alloy_steel,0.3444,0.4712,0.5961,774.58,394.32,3.414,126.3541,271.387,102.189
bearing_steel,0.6041,1.2367,2.3601,938.85,546.42,3.571,19.3226,351.809,101.889
martensitic_stainless,0.7649,2.6581,2.4706,961.95,456.23,0.787,0.4546,447.874,87.845
martensitic_stainless,0.2664,3.984,0.1337,925.82,399.03,0.245,0.1262,381.723,80.499
martensitic_stainless,0.3896,3.3253,0.3655,925.95,490.8,3.949,0.2302,375.955,93.214
spring_steel,0.3416,1.0913,2.135,800.9,197.01,1.398,0.2055,323.681,97.777
spring_steel,0.7391,1.8103,0.3256,913.75,258.6,1.29,4.3604,430.481,65.808
low_alloy_steel,0.2744,0.7099,1.9953,889.83,430.58,2.901,0.4119,163.827,134.439
bearing_steel,0.8949,0.9955,0.729,977.03,544.94,2.243,39.7549,413.621,85.667
martensitic_stainless,0.2949,2.7454,1.795,947.72,648.48,1.953,0.1128,257.142,127.762
low_alloy_steel,0.8964,1.3591,2.4795,809.59,647.34,0.363,4.0326,259.831,119.327
martensitic_stainless,0.2392,2.5066,2.1896,785.95,539.7,3.675,3.0941,321.571,110.536
low_alloy_steel,0.3081,0.3975,1.1413,764.9,258.04,1.149,13.984,286.407,105.706
spring_steel,0.3498,1.7316,0.8655,845.55,244.31,3.684,19.9165,379.801,93.906
bearing_steel,0.463,0.7583,0.0874,952.2,189.22,3.89,0.1709,354.905,83.394
spring_steel,0.6523,1.6461,0.0973,818.18,244.87,2.252,14.859,419.414,79.446
bearing_steel,0.6072,0.1389,1.2217,768.14,332.22,0.967,2.7522,336.07,102.986
bearing_steel,0.4675,0.5105,0.6653,760.22,389.1,3.981,90.366,345.763,99.024
martensitic_stainless,0.7254,3.9716,0.5842,835.35,220.91,3.62,0.5114,545.413,62.322
spring_steel,1.0322,1.3961,1.8187,873.17,365.66,2.009,5.2043,461.296,87.327
spring_steel,0.822,1.6646,1.0525,910.7,240.55,3.865,64.1632,543.536,62.67
low_alloy_steel,0.7262,0.2347,1.1034,878.86,501.49,3.881,21.6423,300.328,99.867
martensitic_stainless,0.7798,2.4492,0.7389,851.03,369.08,3.23,0.1932,466.131,89.2
bearing_steel,0.9493,0.4735,2.2578,831.52,238.93,0.858,11.1899,497.247,72.63
spring_steel,1.0287,1.4727,0.773,967.13,270.74,3.805,0.5601,493.502,73.582
low_alloy_steel,0.4869,0.3724,0.7064,895.85,388.29,3.796,2.7921,260.107,106.269
spring_steel,0.2847,1.9608,1.9268,907.26,408.59,2.354,0.1779,278.281,117.38
spring_steel,0.9566,0.6329,1.925,840.78,359.86,0.539,1.7227,373.228,106.273
low_alloy_steel,0.9151,0.5087,1.9649,777.5,514.9,2.425,38.3312,378.207,112.901
spring_steel,0.9589,1.7013,0.1571,770.5,247.52,2.789,33.3303,507.133,73.24
martensitic_stainless,0.744,3.833,1.7194,977.68,461.78,1.017,4.5739,496.239,83.825
bearing_steel,0.5151,0.7059,1.7307,926.15,356.0,2.67,4.7852,350.088,101.678
low_alloy_steel,0.9986,1.1718,1.2432,936.67,160.9,1.244,19.592,511.091,55.789
bearing_steel,0.9445,0.2112,0.4762,876.82,312.38,0.605,0.7759,415.209,79.559
spring_steel,0.4584,1.3395,0.8369,898.22,265.7,3.871,0.5044,331.502,103.37
martensitic_stainless,0.6731,3.9492,1.9183,896.4,383.82,0.35,23.913,537.373,80.569
spring_steel,0.4018,0.8753,0.6085,778.37,389.29,2.994,13.3083,293.778,98.605
martensitic_stainless,0.155,2.3132,2.0611,977.87,425.44,1.612,26.4306,408.708,109.616
martensitic_stainless,0.3728,3.8841,1.7892,884.58,387.67,3.004,36.1245,482.06,101.609
martensitic_stainless,0.6044,2.5639,1.9082,902.73,516.75,1.382,10.1428,453.495,78.422
bearing_steel,0.6386,1.6705,1.1532,921.83,202.01,3.682,0.5142,458.969,84.857
martensitic_stainless,0.7751,2.699,1.6915,831.76,327.23,3.66,0.1086,469.419,76.634
spring_steel,0.4343,0.6982,1.0034,971.7,275.25,2.639,142.9521,450.824,84.897
low_alloy_steel,0.5423,0.411,1.3607,920.04,464.08,2.274,26.861,274.877,121.106
bearing_steel,0.8075,0.1093,0.1772,810.29,559.49,3.912,116.5794,358.949,89.573
bearing_steel,1.0042,1.2831,0.1482,960.35,222.96,3.261,8.2057,547.114,54.515
spring_steel,0.4938,1.4288,0.1516,878.57,226.7,0.629,0.4561,330.559,85.77
low_alloy_steel,0.1574,0.5107,0.9241,769.89,464.39,3.897,18.5136,139.504,136.774
bearing_steel,0.9328,1.3987,0.3959,907.65,253.82,0.239,0.2889,451.63,67.309
martensitic_stainless,1.0179,3.8814,2.3174,801.85,624.59,2.299,0.1399,406.593,102.47
martensitic_stainless,0.5919,3.3928,0.9214,829.41,161.74,2.969,2.9044,562.61,45.757
bearing_steel,0.7816,0.48,1.0341,952.38,356.24,2.631,155.9608,478.065,74.665
spring_steel,0.8904,1.0741,1.6333,784.3,439.57,0.513,1.7018,310.147,103.766
bearing_steel,1.0004,1.871,1.6937,878.92,480.1,0.29,124.0701,519.695,78.241
spring_steel,0.7523,0.108,0.9166,954.83,320.15,3.937,108.8562,501.224,67.711
spring_steel,0.585,1.674,0.9984,800.57,216.27,1.174,24.0274,415.682,87.43
bearing_steel,0.3159,0.3787,1.2732,875.33,411.58,2.117,78.8174,342.26,98.489
bearing_steel,0.4046,1.0418,1.3732,801.9,538.62,3.57,0.3575,217.047,116.206
bearing_steel,0.4011,1.0849,0.9038,854.99,215.91,1.665,0.3564,363.131,91.196
spring_steel,0.7296,1.7983,0.5669,833.25,502.07,1.051,0.4527,298.979,112.848
martensitic_stainless,0.4943,3.7738,1.1953,858.19,572.29,1.261,4.3926,366.999,105.194
spring_steel,0.2007,1.2988,1.3059,822.52,342.11,3.34,0.2387,249.313,109.274
bearing_steel,0.3001,1.9082,2.263,850.81,589.68,1.983,1.7608,217.199,141.292
low_alloy_steel,0.5984,1.1133,0.2399,860.75,225.81,0.62,0.2976,313.322,86.47
martensitic_stainless,0.7954,2.5455,1.2205,840.43,489.22,2.383,3.557,420.589,99.146
spring_steel,0.3819,0.3406,0.0892,912.52,308.23,1.197,0.1009,231.759,102.752
low_alloy_steel,0.6597,0.5548,1.0667,769.35,310.79,2.316,108.2521,394.229,94.848
martensitic_stainless,0.3605,3.6124,0.8339,956.57,516.32,1.836,1.3266,384.981,110.708
low_alloy_steel,0.2966,1.8857,1.3662,874.83,509.88,0.606,5.0273,194.632,135.439
spring_steel,0.3174,0.7769,0.0032,923.58,185.81,1.396,0.9705,311.455,91.301
spring_steel,0.8109,1.4332,1.1474,821.78,442.25,0.221,0.2501,294.898,98.349
low_alloy_steel,0.7161,0.2843,1.7764,959.81,396.68,1.89,116.0495,382.787,90.712
martensitic_stainless,0.3073,3.8555,1.5137,892.07,561.62,2.297,26.7137,397.219,93.445
spring_steel,0.4299,1.2944,0.0009,795.54,547.25,3.561,0.1057,177.418,109.71
spring_steel,0.9649,0.3413,1.4832,940.49,286.92,0.507,17.9653,482.028,64.444
low_alloy_steel,0.7005,1.4307,1.8188,845.11,273.47,1.029,4.0394,347.226,105.664
bearing_steel,0.7835,1.4427,0.8742,864.3,259.87,2.422,5.7839,502.262,69.145
spring_steel,0.9271,1.7526,2.3617,778.53,371.2,1.373,24.7933,469.367,82.817
spring_steel,0.8932,0.5117,1.677,890.5,544.97,2.319,21.5,380.366,105.482
martensitic_stainless,0.8138,2.603,2.2658,806.18,602.6,2.287,2.6313,404.247,115.619
spring_steel,0.8728,0.5644,1.5217,802.03,566.24,2.891,0.4869,298.691,122.124
low_alloy_steel,0.7917,0.1606,0.935,822.96,590.51,3.824,0.1534,193.714,127.43
low_alloy_steel,0.8637,0.9515,2.1225,924.24,421.24,1.693,2.293,329.738,96.692
spring_steel,0.4804,1.3096,0.8197,873.96,533.65,1.42,0.2944,230.178,120.407
low_alloy_steel,0.1647,0.8207,0.9348,871.15,333.76,2.986,1.4545,239.669,107.824
bearing_steel,0.9309,1.7065,2.0775,891.02,573.2,3.455,30.0895,447.963,89.498
bearing_steel,0.6963,0.6985,0.0512,900.54,512.31,1.595,5.8321,314.822,103.715
low_alloy_steel,0.5105,1.751,2.2735,925.27,419.62,0.554,40.2285,347.838,113.868
low_alloy_steel,0.7299,1.7437,1.9298,968.65,230.95,1.444,0.5263,377.154,79.501
spring_steel,0.727,1.0475,2.4522,909.18,639.86,0.735,125.3729,383.416,118.7
martensitic_stainless,0.9489,3.1557,1.5597,846.47,167.37,2.243,12.1114,636.111,58.087
spring_steel,0.3105,1.2327,1.8827,817.12,322.14,2.462,2.9645,267.879,115.681
low_alloy_steel,0.2721,1.1599,1.2632,839.12,567.47,1.777,33.994,191.047,140.172
low_alloy_steel,0.2616,1.2438,0.4247,773.64,189.41,3.57,0.1232,230.969,101.847
spring_steel,0.2203,0.2648,1.8166,887.81,520.18,1.616,3.3234,187.876,134.044
bearing_steel,0.6407,0.9244,1.4828,840.88,381.06,2.903,1.6405,341.956,106.123
low_alloy_steel,0.1826,0.3871,1.3711,940.58,530.83,2.703,0.6438,139.439,136.693
low_alloy_steel,0.9579,1.6988,1.6626,890.66,619.79,2.437,41.7254,322.824,108.093
low_alloy_steel,0.865,1.9695,1.8038,894.24,455.08,1.763,3.5663,330.264,105.381
bearing_steel,0.9214,0.6201,0.9731,785.85,606.66,3.976,32.4697,388.506,97.789
low_alloy_steel,0.5625,0.1151,2.4738,849.23,472.53,0.394,5.8885,250.001,120.533
spring_steel,0.4161,0.6032,0.7938,804.35,549.96,3.318,1.9201,190.497,111.219
spring_steel,0.2844,1.9375,1.7457,796.61,382.71,2.507,5.4288,250.821,124.884
bearing_steel,0.7689,1.9853,1.8218,827.32,181.86,3.908,68.5959,611.708,41.7
martensitic_stainless,0.9456,3.5543,1.4867,903.13,345.0,0.464,18.2919,586.282,49.615
spring_steel,0.4779,1.5128,1.4633,882.98,198.02,0.746,0.6365,368.889,93.285
martensitic_stainless,0.3759,2.355,0.4747,937.53,189.15,1.292,45.3109,541.992,59.153
low_alloy_steel,0.3454,0.3841,2.0591,873.65,331.42,3.786,0.3909,210.492,112.418
bearing_steel,0.2716,0.9893,0.2988,852.42,521.98,1.641,0.6982,184.442,143.513
low_alloy_steel,0.6266,0.5316,1.7223,807.68,606.95,3.056,9.7785,220.854,128.935
spring_steel,0.3985,0.4096,2.2904,815.47,494.12,3.86,12.8523,273.568,125.146
low_alloy_steel,0.9334,1.9059,1.0382,961.06,152.6,2.041,28.5314,555.81,44.937
spring_steel,0.9666,1.4497,1.6121,956.81,213.44,2.196,0.1829,497.03,77.311
bearing_steel,0.2928,1.829,1.4864,923.12,275.56,1.35,34.2128,454.256,80.867
spring_steel,0.6201,0.2335,0.1549,916.63,263.21,1.603,28.3578,441.448,59.561
spring_steel,0.6165,1.9854,2.0686,978.84,163.01,2.066,6.0263,514.925,90.313
spring_steel,0.863,0.9054,2.0146,864.43,288.41,0.482,0.1439,359.099,94.754
martensitic_stainless,0.797,3.5088,1.0306,958.11,538.09,2.682,1.1766,433.218,97.907
spring_steel,0.9762,1.3016,1.9069,817.79,631.4,1.586,3.0708,318.915,108.568
martensitic_stainless,0.3984,3.1496,1.0532,917.47,324.63,0.497,0.3118,406.012,90.167
low_alloy_steel,0.8904,1.4542,1.1779,840.96,540.63,1.855,3.2376,304.649,112.306
low_alloy_steel,0.1885,1.9961,2.0231,816.14,526.53,3.005,6.7159,196.77,149.475
low_alloy_steel,0.1893,0.5394,1.7022,942.95,566.61,2.156,0.1404,120.0,154.819
bearing_steel,0.9716,1.2404,1.4063,947.4,304.3,2.492,44.3979,558.354,67.706
spring_steel,0.8508,1.527,1.6824,806.87,150.1,3.755,0.1739,468.265,68.975
martensitic_stainless,0.9109,2.5305,1.1989,905.52,380.17,1.622,0.494,514.013,80.389
low_alloy_steel,0.8771,0.1514,1.4215,936.01,223.98,3.841,12.116,430.105,82.384
low_alloy_steel,0.1676,0.6224,2.2727,867.93,208.98,0.557,0.6369,237.57,119.314
martensitic_stainless,0.8717,3.7215,0.0166,779.13,427.73,2.585,5.611,444.584,70.921
martensitic_stainless,0.2522,3.3103,1.8084,969.27,190.47,1.798,6.9286,504.931,73.781
martensitic_stainless,0.391,3.895,1.3959,929.66,231.75,2.139,5.0462,501.339,66.364
spring_steel,0.6206,0.1529,0.4941,853.97,259.4,2.688,0.1043,318.404,83.152
spring_steel,0.9844,1.9082,0.6757,812.52,348.81,0.637,1.8759,394.641,92.894
martensitic_stainless,0.3372,3.7783,1.4501,800.83,512.36,0.806,28.5757,407.408,104.375
low_alloy_steel,0.4496,0.3041,0.8634,789.98,501.4,1.44,0.6801,154.372,132.704
martensitic_stainless,0.621,2.4256,2.024,861.7,483.74,1.326,122.8084,498.805,109.69
martensitic_stainless,0.8537,3.2592,0.5119,845.58,150.96,1.206,14.8776,647.638,42.907
spring_steel,0.3468,0.371,0.6557,782.01,259.94,1.335,0.3208,243.678,110.572
spring_steel,0.1724,1.7378,2.265,764.53,617.17,1.999,1.4488,149.763,138.607
martensitic_stainless,0.8189,3.9033,0.2185,795.09,528.16,3.138,0.6373,421.585,92.815
martensitic_stainless,1.043,3.8919,1.2466,853.76,633.95,2.238,49.8086,510.512,81.713
martensitic_stainless,0.9499,3.4301,0.9632,818.12,353.37,2.27,0.7575,503.929,66.865
spring_steel,0.268,0.4018,0.7094,900.26,295.14,0.894,0.1489,241.225,106.221
spring_steel,0.9213,0.8873,0.1752,911.51,156.38,3.697,11.4178,541.594,55.107
low_alloy_steel,0.6938,0.8998,2.4601,772.74,492.55,3.313,7.9,289.005,124.371
bearing_steel,0.4698,1.9372,1.3003,772.61,279.6,2.215,18.2171,409.942,75.976
spring_steel,0.3416,1.8643,1.0297,841.14,308.74,2.271,2.572,324.37,111.738
martensitic_stainless,0.8166,2.6134,0.3231,872.1,490.0,1.468,0.1497,409.09,83.61
low_alloy_steel,0.7765,0.3944,0.844,978.04,636.11,2.692,0.1295,205.437,133.856
martensitic_stainless,0.3805,3.0369,0.8509,977.02,390.02,3.18,32.6476,470.339,85.516
spring_steel,0.2973,0.5441,0.9696,961.44,258.77,1.53,31.4865,377.257,80.507
bearing_steel,0.6297,0.5214,2.3687,906.18,510.93,2.231,0.3659,254.688,116.456
spring_steel,0.5286,1.3584,1.8473,800.75,309.48,3.824,0.1283,318.646,102.817
martensitic_stainless,0.9058,3.6558,2.1466,899.69,225.53,1.488,1.0674,643.028,42.061
martensitic_stainless,0.8907,3.8319,0.887,845.79,362.24,2.897,26.546,569.11,67.41
bearing_steel,0.3158,1.5753,0.1536,876.72,420.57,3.696,33.8787,341.013,96.658
spring_steel,0.9224,1.2385,2.467,867.2,514.64,2.696,7.4625,382.336,99.54
spring_steel,0.1875,1.707,1.4743,930.64,389.89,2.357,28.4467,329.806,121.488
martensitic_stainless,0.7906,3.5788,0.1116,951.94,449.67,2.778,2.4872,501.613,83.761
martensitic_stainless,0.9395,3.9882,0.2725,948.26,501.78,2.993,6.7372,477.571,70.373
martensitic_stainless,0.2567,2.6713,1.7055,940.44,404.93,3.551,8.3692,382.983,104.605
spring_steel,0.5383,0.2788,1.7355,895.65,475.48,1.148,21.9067,330.073,109.183
low_alloy_steel,0.1799,1.7032,0.4879,978.58,347.7,2.354,2.6123,258.962,119.788
spring_steel,0.4198,1.3794,2.2965,761.62,287.65,2.303,155.9703,443.729,100.116
bearing_steel,0.1756,1.3552,0.2355,956.72,205.36,0.64,70.9779,419.833,72.294
bearing_steel,0.9482,1.9662,0.8107,941.88,360.53,1.141,75.4101,525.546,70.476
martensitic_stainless,0.5759,2.4535,0.9366,812.31,487.02,3.146,0.8262,349.691,120.244
martensitic_stainless,1.0002,2.7368,2.2434,859.84,194.29,0.672,0.4948,601.392,61.799
spring_steel,0.276,1.0062,1.7695,979.17,249.43,2.053,14.1392,413.392,73.974
martensitic_stainless,0.6112,2.2521,1.7789,938.07,557.53,3.876,31.0746,462.546,100.698
martensitic_stainless,0.1738,2.7222,1.1954,777.87,648.45,1.319,14.2173,266.472,118.905
martensitic_stainless,0.8781,2.3901,1.5793,890.27,616.8,0.586,2.9036,418.961,107.703
spring_steel,0.6489,1.3084,2.3983,823.09,443.52,3.659,0.4686,285.64,110.561
low_alloy_steel,0.7045,1.0439,2.0,842.28,253.74,1.534,5.8622,374.958,85.448
bearing_steel,0.6654,1.9573,0.2684,914.14,379.48,1.993,0.1978,353.864,102.04
martensitic_stainless,0.6592,3.522,0.3107,872.17,236.36,1.809,0.1948,478.688,73.471
bearing_steel,0.7425,0.2448,1.2595,884.07,398.73,1.236,1.4315,353.852,94.556
martensitic_stainless,0.5564,2.7234,1.9281,890.79,154.51,0.468,0.1484,532.101,66.663
martensitic_stainless,0.1939,2.4254,2.4527,899.79,199.48,3.408,0.373,439.071,94.825
martensitic_stainless,0.4704,3.8229,2.4623,885.83,519.03,3.432,90.4259,488.392,82.362
spring_steel,0.8121,0.8315,0.897,941.57,449.95,3.029,0.5964,318.29,103.662
bearing_steel,0.6922,0.6925,2.1854,786.32,512.05,2.012,24.3739,343.533,109.884
bearing_steel,0.7227,1.2794,1.8511,851.64,386.1,1.616,0.5212,377.513,96.005
martensitic_stainless,0.9744,3.5753,1.237,821.34,208.04,0.625,10.7063,651.329,56.079
bearing_steel,1.0328,0.2112,1.1252,806.19,602.31,1.817,1.0444,293.839,112.836
martensitic_stainless,0.2323,3.4886,1.4095,822.56,457.38,3.073,20.0892,410.9,90.931
martensitic_stainless,0.2896,2.2994,1.4902,963.6,327.96,1.123,0.5987,392.389,95.486
bearing_steel,0.9699,1.4388,1.7417,786.42,265.46,3.38,0.7079,451.427,81.878
low_alloy_steel,0.5395,0.4319,2.203,946.43,314.72,1.612,0.3377,252.336,104.669
spring_steel,0.3041,0.3006,1.9433,865.13,265.25,2.33,5.4605,293.795,120.6
low_alloy_steel,0.2015,1.5037,1.1053,905.81,530.29,2.074,24.0915,197.898,120.571
low_alloy_steel,0.2435,0.9866,1.3791,812.96,257.62,3.591,7.6261,240.021,95.801
bearing_steel,0.3888,1.6184,0.767,809.1,450.0,3.973,0.1375,269.699,124.816
low_alloy_steel,0.5825,0.4015,1.5357,785.16,379.46,2.885,12.2817,302.142,126.474
bearing_steel,0.2503,1.0436,1.1854,876.38,640.35,3.057,55.283,208.419,147.202
low_alloy_steel,0.7269,0.2818,0.7439,903.76,312.83,3.816,5.6718,356.842,93.764
bearing_steel,0.99,1.4009,0.7696,816.46,180.71,3.058,5.0847,540.796,71.915
low_alloy_steel,0.9162,1.6768,2.3401,773.1,273.96,3.729,1.8729,361.046,95.182
bearing_steel,0.8154,1.2467,1.8987,949.7,529.63,3.164,0.134,356.246,100.843
martensitic_stainless,0.4032,3.5419,0.4751,824.46,402.44,1.155,1.3107,390.239,84.208
bearing_steel,0.2988,1.5749,0.1608,792.11,548.45,1.413,0.309,169.741,120.215
martensitic_stainless,0.373,2.7227,1.1351,899.45,630.57,1.274,11.6223,367.874,113.043
low_alloy_steel,0.2748,0.7541,1.4088,764.48,265.73,1.22,0.1977,193.481,112.717
martensitic_stainless,0.417,2.6658,0.2036,816.91,280.76,0.457,3.4509,432.342,84.21
bearing_steel,0.3115,0.4305,0.6662,917.81,178.62,0.273,89.857,443.613,74.858
martensitic_stainless,1.04,2.863,1.061,809.77,281.19,3.214,9.558,623.011,52.734
spring_steel,0.5459,0.6014,0.4069,966.36,315.18,0.4,0.9776,358.092,94.338
low_alloy_steel,0.8592,1.3662,0.0593,944.45,518.96,1.339,138.7014,375.424,73.571
bearing_steel,0.8368,0.8111,2.1499,831.99,385.57,3.69,0.114,368.22,85.583
bearing_steel,0.2473,1.5714,1.8882,817.36,344.93,3.463,0.2094,315.662,103.965
spring_steel,0.6593,1.0093,0.1499,783.06,537.37,2.943,1.8814,266.196,115.067
low_alloy_steel,0.7417,1.631,1.1739,829.77,359.94,0.304,0.1883,318.299,96.071
martensitic_stainless,0.5485,2.698,0.4693,947.37,168.75,1.024,1.1225,506.658,56.426
bearing_steel,0.7536,0.4769,1.8244,941.28,428.22,1.163,20.626,441.848,80.463
low_alloy_steel,0.3731,0.1247,1.1099,842.31,342.82,1.855,148.3875,307.373,110.097
martensitic_stainless,0.8919,3.5761,1.8186,806.55,638.07,0.668,1.2984,401.395,118.271
spring_steel,0.4075,0.3259,1.9213,765.28,491.58,2.601,1.1023,215.356,120.25
spring_steel,0.8091,0.8445,0.2317,914.09,642.31,1.202,0.2702,248.29,117.343
low_alloy_steel,0.2703,1.1715,0.1932,961.73,238.87,3.692,134.7458,387.389,85.655
low_alloy_steel,0.7185,1.5616,1.0956,955.25,215.08,1.495,0.6782,403.668,87.792
bearing_steel,1.0499,0.744,1.9581,948.44,461.6,1.181,0.6604,452.047,95.422
bearing_steel,0.7108,1.3517,1.4056,815.69,154.37,1.318,9.7166,478.421,72.813
low_alloy_steel,1.0289,1.7791,0.4299,912.33,610.44,3.795,0.4526,281.086,109.951
martensitic_stainless,0.6245,3.2703,1.8112,860.92,397.79,3.8,0.6358,425.999,102.283
low_alloy_steel,0.8961,1.0979,1.6541,788.23,376.21,1.796,31.0103,393.951,83.489
bearing_steel,0.5609,0.737,1.7593,832.88,637.95,3.585,0.1164,184.994,139.379
bearing_steel,0.8615,1.2507,1.3625,845.48,447.63,2.655,0.1375,364.699,91.985
bearing_steel,0.4616,0.7307,1.7976,853.63,355.84,0.771,146.8434,439.611,87.716
bearing_steel,0.7129,0.7111,1.0611,899.76,552.68,1.838,0.647,291.232,123.858
spring_steel,0.1719,0.9191,1.6733,865.09,465.4,0.691,2.6403,219.113,129.821
martensitic_stainless,0.2039,2.6631,1.35,963.65,223.67,0.775,2.5395,434.119,81.335
low_alloy_steel,0.9845,1.7111,0.2639,814.2,272.39,1.587,1.8251,416.527,67.112
martensitic_stainless,0.8996,2.4154,0.9383,898.03,414.26,1.127,0.8439,463.208,88.221
low_alloy_steel,0.4099,0.2313,1.3535,938.59,516.43,0.819,64.8156,201.663,113.69
bearing_steel,0.6378,0.4815,0.3014,877.16,508.78,3.122,1.0386,263.677,102.269
low_alloy_steel,0.9134,1.9693,1.2913,843.02,570.1,1.37,10.9171,327.295,109.169
bearing_steel,0.6829,0.2256,1.3248,777.73,390.91,3.162,0.1338,306.418,95.519
low_alloy_steel,0.8376,0.7362,1.0244,818.92,390.61,1.903,13.7742,355.059,107.375
martensitic_stainless,0.5128,3.6296,1.0815,824.06,503.0,2.783,11.1382,371.286,101.683
martensitic_stainless,0.3703,2.147,1.5965,961.57,179.42,3.363,6.432,495.655,68.462
spring_steel,0.6703,0.2454,1.3664,805.05,182.29,2.41,0.2437,361.129,79.244
bearing_steel,0.743,1.8359,2.367,862.49,326.76,3.215,36.7114,472.343,96.962
